host_is_superhost,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,number_of_reviews,review_scores_rating,z_score
True,True,1073,52.35718094757721,4.896541019086117,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,200.0,1400.0,200.0,200.0,9,98.0,0.42398009401292247
True,True,1091 JB,52.35562205577938,4.915361669484475,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,107.0,$675.00,107.0,107.0,46,98.0,0.33465200561658875
True,True,1075,52.3491899761009,4.858891147328281,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,88.0,616.0,88.0,88.0,32,95.0,0.4896413593043384
True,True,1018,52.37073252478772,4.928607658807339,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,$360.00,80.0,80.0,24,96.0,0.5549000345412856
True,True,1059,52.35157006940396,4.849302410206958,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,190.0,1330.0,190.0,190.0,36,98.0,0.3424067499667385
True,True,1054 ZW,52.36181544971878,4.856987624920197,t,Loft,Entire home/apt,4,1.0,4.0,4.0,275.0,1925.0,275.0,275.0,23,99.0,1.0357801743593025
True,True,1012,52.3704158509066,4.889335098555673,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,175.0,1225.0,175.0,175.0,102,97.0,0.2200467338974625
True,True,1011 MH,52.36884439013096,4.906479868020015,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,$700.00,140.0,140.0,34,98.0,0.06545997026418154
True,True,1098,52.3566559259347,4.933655150598123,t,Bed and breakfast,Private room,2,1.0,1.0,2.0,72.0,$400.00,72.0,72.0,226,91.0,0.6201587097782327
True,True,1091,52.35549014520654,4.9085239968759655,t,House,Private room,2,1.0,1.0,1.0,96.0,$600.00,96.0,96.0,298,98.0,0.42438268406739116
True,True,1074,52.35711088030786,4.903913951254411,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,169.0,1183.0,169.0,169.0,38,96.0,0.17110272746975208
True,True,1015,52.3762616668596,4.8781816402362175,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,129.0,903.0,129.0,129.0,50,95.0,0.15519064871498395
True,True,1091,52.351351900423715,4.9177942864427,t,House,Private room,2,1.0,1.0,2.0,75.0,$490.00,75.0,75.0,81,93.0,0.5956867065643776
True,True,1087,52.36075570338882,4.988761589662034,f,Boat,Entire home/apt,4,1.0,3.0,3.0,395.0,"$1,800.00",395.0,395.0,3,80.0,2.014660302913511
True,True,1017,52.35989203954985,4.893966153096777,t,Apartment,Private room,2,1.5,1.0,2.0,120.0,840.0,120.0,120.0,160,97.0,0.22860665835654956
True,True,1051,52.37855001279298,4.87036896319253,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,100.0,$600.00,100.0,100.0,16,99.0,0.39175334644891757
True,True,1054 CM,52.365451615757415,4.875296384968482,t,Townhouse,Entire home/apt,4,1.5,4.0,4.0,245.0,"$1,600.00",245.0,245.0,70,97.0,0.7910601422207505
True,True,1018 WD,52.362873802035686,4.9101519849131465,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,$750.00,150.0,150.0,108,91.0,0.016113373782002467
True,True,1016,52.3663006202557,4.880362689046959,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,$800.00,99.0,99.0,66,94.0,0.399910680853536
True,True,1013,52.38029175778536,4.893370169574942,t,Serviced apartment,Entire home/apt,2,1.5,2.0,4.0,299.0,2093.0,299.0,299.0,94,97.0,1.231556200070144
True,True,1018,52.37021068428303,4.930074872762538,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,$330.00,80.0,80.0,47,98.0,0.5549000345412856
True,True,1018,52.371015879048564,4.930616986250456,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,129.0,$715.00,129.0,129.0,148,93.0,0.15519064871498395
True,True,1011,52.36850150619426,4.896692850156722,t,Loft,Private room,4,1.0,1.0,2.0,170.0,$850.00,170.0,170.0,394,95.0,0.1792600618743705
True,True,1017 WE,52.362482395341395,4.902040840800507,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,170.0,"$1,050.00",170.0,170.0,6,100.0,0.1792600618743705
True,True,1054,52.36594092995622,4.878068144957083,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,165.0,1155.0,165.0,165.0,58,98.0,0.13847338985127847
True,True,1016,52.370006922285384,4.8878736006932035,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,190.0,1330.0,190.0,190.0,104,95.0,0.3424067499667385
True,True,1018 DZ,52.36430151718033,4.905423277688136,t,Apartment,Entire home/apt,2,1.0,0.0,2.0,100.0,$600.00,100.0,100.0,40,96.0,0.39175334644891757
True,True,1011,52.3721309699917,4.9037882171024245,f,Boat,Entire home/apt,2,1.5,1.0,1.0,280.0,"$1,250.00",280.0,280.0,88,98.0,1.0765668463823945
True,True,1074 EP,52.35397725203687,4.904327780949765,t,Apartment,Private room,2,2.0,1.0,1.0,85.0,$515.00,85.0,85.0,82,98.0,0.5141133625181936
True,True,1091,52.35466251384658,4.907630215719822,t,Boat,Entire home/apt,2,1.0,1.0,1.0,199.0,$903.00,199.0,199.0,41,88.0,0.4158227596083041
True,True,1015,52.373928142075776,4.8779306825068565,t,Loft,Entire home/apt,3,1.0,1.0,1.0,199.0,1393.0,199.0,199.0,104,93.0,0.4158227596083041
True,True,1016,52.37926631635374,4.877495439022881,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,300.0,2100.0,300.0,300.0,51,96.0,1.2397135344747625
True,True,1016,52.37170239002863,4.877288495130244,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,225.0,$900.00,225.0,225.0,34,100.0,0.6279134541283825
True,True,1015,52.37914263423,4.884930466253877,t,Apartment,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,503,97.0,0.6364733785874696
True,True,1017 VB,52.361233419864966,4.894886639744007,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,980.0,140.0,140.0,53,96.0,0.06545997026418154
True,True,1098,52.3541445044911,4.9342754622923115,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,$750.00,130.0,130.0,121,97.0,0.14703331431036554
True,True,1093,52.36130708101714,4.925787213006578,t,House,Entire home/apt,4,1.5,2.0,3.0,150.0,1050.0,150.0,150.0,8,95.0,0.016113373782002467
True,True,1054,52.3597097567875,4.861774202515398,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,129.0,903.0,129.0,129.0,23,92.0,0.15519064871498395
True,True,1017ET,52.363865735041855,4.8953790996935895,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,160.0,1120.0,160.0,160.0,96,94.0,0.09768671782818647
True,True,1052,52.37130639414874,4.87287175014137,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,120.0,$650.00,120.0,120.0,6,90.0,0.22860665835654956
True,True,1059,52.35098813463605,4.846646282429849,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,115.0,$800.00,115.0,115.0,7,97.0,0.2693933303796415
True,True,1017 VW,52.36299894155552,4.899171691731012,t,Apartment,Entire home/apt,4,2.0,2.0,3.0,299.0,2093.0,299.0,299.0,78,98.0,1.231556200070144
True,True,1019,52.369581714368636,4.935160978566824,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,145.0,$740.00,145.0,145.0,57,98.0,0.024673298241089534
True,True,1056,52.36872131205867,4.860219830421077,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,185.0,$999.00,185.0,185.0,19,96.0,0.3016200779436465
True,True,1013,52.37937483615373,4.893615757464223,t,Apartment,Entire home/apt,4,2.5,2.0,4.0,260.0,1820.0,260.0,260.0,39,93.0,0.9134201582900265
True,True,1013,52.379989088868605,4.893881514844094,t,Apartment,Entire home/apt,3,2.5,3.0,5.0,275.0,1925.0,275.0,275.0,128,97.0,1.0357801743593025
True,True,1064,52.371981450637314,4.83354187468096,t,Apartment,Entire home/apt,2,0.0,1.0,1.0,105.0,735.0,105.0,105.0,30,83.0,0.3509666744258256
True,True,1017ET,52.36216056517296,4.895037828314399,t,Apartment,Entire home/apt,4,1.0,0.0,4.0,140.0,980.0,140.0,140.0,92,96.0,0.06545997026418154
True,True,1071,52.35453344848232,4.8752212558292385,t,House,Entire home/apt,5,1.5,3.0,3.0,250.0,1750.0,250.0,250.0,21,93.0,0.8318468142438425
True,True,1055,52.37852708756858,4.855730952745263,t,Apartment,Entire home/apt,2,1.0,2.0,1.0,65.0,455.0,65.0,65.0,13,92.0,0.6772600506105616
True,True,1017,52.3617700401836,4.887437204979946,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,300.0,2100.0,300.0,300.0,23,96.0,1.2397135344747625
True,True,1078,52.34786818603733,4.90790904389846,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,28.0,196.0,28.0,28.0,1,100.0,0.9790814235814425
True,True,1018,52.36408774295845,4.922077786001281,t,Apartment,Private room,2,1.0,1.0,2.0,82.0,$650.00,82.0,82.0,175,92.0,0.5385853657320487
True,True,1074,52.352980432988225,4.9051204461631865,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,109.0,763.0,109.0,109.0,113,92.0,0.31833733680735193
True,True,1054,52.36149890877554,4.867808450956324,t,Bed and breakfast,Private room,2,1.0,1.0,1.0,99.0,$607.00,99.0,99.0,133,97.0,0.399910680853536
True,True,1076 CW,52.34278599412925,4.849848651254993,t,Boat,Entire home/apt,4,1.0,2.0,2.0,150.0,1050.0,150.0,150.0,92,97.0,0.016113373782002467
True,True,1019,52.373786853846376,4.944882122498465,t,House,Entire home/apt,4,1.0,3.0,3.0,150.0,$850.00,150.0,150.0,27,90.0,0.016113373782002467
True,True,1053,52.37202251108621,4.870931150477715,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,250.0,"$1,500.00",250.0,250.0,102,99.0,0.8318468142438425
True,True,1017,52.360354701922276,4.899665438779062,t,Guest suite,Private room,2,1.0,1.0,1.0,135.0,$850.00,135.0,135.0,46,99.0,0.10624664228727354
True,True,1017 GW,52.364456681307466,4.8887065976776425,t,Townhouse,Entire home/apt,2,1.0,1.0,1.0,149.0,1043.0,149.0,149.0,9,89.0,0.007956039377384067
True,True,1074,52.358520093449314,4.903558256143318,t,House,Private room,3,1.0,1.0,1.0,100.0,$650.00,100.0,100.0,184,90.0,0.39175334644891757
True,True,1054,52.361048160108794,4.866996723810226,t,Bed and breakfast,Private room,2,1.0,1.0,1.0,89.0,623.0,89.0,89.0,245,95.0,0.48148402489972
True,True,1058,52.353527871358594,4.8470901311746735,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,$260.00,85.0,85.0,70,93.0,0.5141133625181936
True,True,1011,52.37007373806571,4.901695876112567,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,255.0,"$1,365.00",255.0,255.0,59,91.0,0.8726334862669345
True,True,1072 TA,52.3507558444754,4.890155937469404,t,Apartment,Entire home/apt,4,1.5,3.0,3.0,240.0,1680.0,240.0,240.0,44,98.0,0.7502734701976586
True,True,1016,52.371155314957406,4.878959760656713,t,Apartment,Entire home/apt,4,1.5,1.0,3.0,175.0,"$1,050.00",175.0,175.0,60,97.0,0.2200467338974625
True,True,1019,52.37175820609724,4.950291753295827,f,House,Entire home/apt,2,1.0,1.0,1.0,125.0,875.0,125.0,125.0,28,98.0,0.18781998633345753
True,True,1092,52.35698256769386,4.920605929326942,t,Apartment,Entire home/apt,4,1.5,3.0,3.0,175.0,1225.0,175.0,175.0,18,100.0,0.2200467338974625
True,True,1093,52.360480049733106,4.926849572550374,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,770.0,110.0,110.0,46,95.0,0.3101800024027336
True,True,1012,52.373932570783175,4.893548611587601,t,House,Entire home/apt,2,1.0,2.0,2.0,170.0,$960.00,170.0,170.0,26,99.0,0.1792600618743705
True,True,1019 ED,52.37458934130694,4.943733512896456,t,Other,Private room,2,1.0,1.0,2.0,72.0,504.0,72.0,72.0,211,94.0,0.6201587097782327
True,True,1091,52.35643226560935,4.90674701940424,t,House,Entire home/apt,4,1.0,3.0,3.0,235.0,"$1,500.00",235.0,235.0,2,90.0,0.7094867981745665
True,True,1012,52.37074432303853,4.894354369870574,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,160.0,1120.0,160.0,160.0,150,97.0,0.09768671782818647
True,True,1057,52.369745426732855,4.860264786370328,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,125.0,$550.00,125.0,125.0,28,95.0,0.18781998633345753
True,True,1091,52.35408510547038,4.912887311384521,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,150.0,$750.00,150.0,150.0,14,97.0,0.016113373782002467
True,True,1013,52.39038482976692,4.891275742539776,f,Guest suite,Private room,2,1.0,1.0,1.0,105.0,$700.00,105.0,105.0,362,94.0,0.3509666744258256
True,True,1066,52.34931579908979,4.831327287524187,t,Apartment,Private room,2,1.0,0.0,1.0,72.0,$450.00,72.0,72.0,38,98.0,0.6201587097782327
True,True,1057,52.370659805670606,4.8602548587307375,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,140.0,$470.00,140.0,140.0,51,97.0,0.06545997026418154
True,True,1064,52.364021018353405,4.830338645081807,t,Condominium,Entire home/apt,2,1.5,1.0,1.0,75.0,525.0,75.0,75.0,31,97.0,0.5956867065643776
True,True,1056,52.37593538177365,4.850102038926285,t,Apartment,Entire home/apt,5,1.0,2.0,4.0,79.0,553.0,79.0,79.0,96,88.0,0.563057368945904
True,True,1054,52.36361746323698,4.867616948798473,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,29,99.0,0.14703331431036554
True,True,1057,52.368515082759075,4.852309319162253,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,630.0,90.0,90.0,16,99.0,0.47332669049510157
True,True,1054,52.36164855074444,4.873109638074137,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,400.0,2800.0,400.0,400.0,11,100.0,2.0554469749366024
True,True,1053,52.361589666638594,4.876629520641026,t,Loft,Entire home/apt,4,2.0,3.0,6.0,350.0,2450.0,350.0,350.0,28,97.0,1.6475802547056826
True,True,1079,52.34071605068944,4.909998754151091,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,140.0,$720.00,140.0,140.0,23,99.0,0.06545997026418154
True,True,1017,52.365514976477186,4.885977956323232,t,Apartment,Entire home/apt,2,1.0,1.0,4.0,155.0,1085.0,155.0,155.0,18,97.0,0.056900045805094474
True,True,1051,52.38302928662314,4.875120783486151,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,$520.00,110.0,110.0,16,98.0,0.3101800024027336
True,True,1071,52.353642388047284,4.878240646423016,t,Apartment,Entire home/apt,5,1.0,3.0,3.0,114.0,$710.00,114.0,114.0,9,96.0,0.27755066478425994
True,True,1017,52.36401570566927,4.887578937815927,t,Apartment,Entire home/apt,4,1.0,3.0,5.0,299.0,"$1,850.00",299.0,299.0,54,94.0,1.231556200070144
True,True,1071,52.354995178072215,4.876105688405309,t,Apartment,Private room,3,1.0,2.0,3.0,130.0,910.0,130.0,130.0,101,99.0,0.14703331431036554
True,True,1052 BH,52.38479733583831,4.877257048069398,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,$450.00,85.0,85.0,87,97.0,0.5141133625181936
True,True,1016,52.378624642642,4.879444964735611,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,400.0,2800.0,400.0,400.0,56,94.0,2.0554469749366024
True,True,1019,52.37593322453691,4.939804160101205,t,Houseboat,Entire home/apt,4,2.5,4.0,4.0,460.0,3220.0,460.0,460.0,35,98.0,2.5448870392137066
True,True,1098,52.35501627942771,4.935116107989973,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,6,100.0,0.22860665835654956
True,True,1075 VM,52.3508851578655,4.853517302593575,t,Apartment,Entire home/apt,4,1.0,2.0,1.0,100.0,700.0,100.0,100.0,63,83.0,0.39175334644891757
True,True,1015,52.37812960068647,4.885936764280054,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,160.0,1120.0,160.0,160.0,18,97.0,0.09768671782818647
True,True,1055,52.377615498462475,4.852851344927027,t,Apartment,Entire home/apt,4,1.5,3.0,3.0,180.0,1260.0,180.0,180.0,21,99.0,0.2608334059205545
True,True,1013,52.39139248034661,4.888737721989992,f,Boat,Private room,2,1.0,1.0,1.0,110.0,$550.00,110.0,110.0,132,97.0,0.3101800024027336
True,True,1065 AP,52.35867412950926,4.824759935206063,t,Apartment,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,72,96.0,0.5549000345412856
True,True,1072,52.35308687526271,4.890942089839028,t,Apartment,Private room,2,1.0,1.0,1.0,60.0,420.0,60.0,60.0,48,96.0,0.7180467226336535
True,True,1074,52.360212500344154,4.899343006217542,t,Apartment,Private room,1,1.5,1.0,1.0,55.0,385.0,55.0,55.0,306,92.0,0.7588333946567456
True,True,1058,52.35397855817509,4.848756027172505,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,170.0,1190.0,170.0,170.0,22,93.0,0.1792600618743705
True,True,1077,52.34521847482453,4.8742957563064815,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,150.0,1050.0,150.0,150.0,39,97.0,0.016113373782002467
True,True,1056,52.37306380685902,4.861930123638661,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,149.0,1043.0,149.0,149.0,24,98.0,0.007956039377384067
True,True,1098,52.35540973501898,4.938756773751673,t,Condominium,Entire home/apt,4,1.0,2.0,2.0,140.0,980.0,140.0,140.0,50,97.0,0.06545997026418154
True,True,1054,52.361854012845505,4.877157970051438,t,House,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,275,85.0,0.6364733785874696
True,True,1018,52.36265827995226,4.909767078998748,t,Boat,Entire home/apt,4,1.0,2.0,2.0,288.0,2016.0,288.0,288.0,58,85.0,1.1418255216193418
True,True,1057,52.369292572131656,4.8587907102273045,t,Guest suite,Private room,2,0.5,1.0,1.0,60.0,$350.00,60.0,60.0,151,94.0,0.7180467226336535
True,True,1057,52.369672219514925,4.859868576986215,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,$400.00,95.0,95.0,20,92.0,0.43254001847200957
True,True,1015,52.38049072210275,4.887431860344743,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,250.0,1750.0,250.0,250.0,16,100.0,0.8318468142438425
True,True,1071,52.35777246330657,4.87473470014856,t,Apartment,Entire home/apt,3,1.0,2.0,3.0,150.0,"$1,000.00",150.0,150.0,55,98.0,0.016113373782002467
True,True,1093,52.36390035815754,4.9254168711737325,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,139.0,$750.00,139.0,139.0,7,100.0,0.07361730466879994
True,True,1052,52.37471804664138,4.872329938082845,t,Loft,Entire home/apt,4,1.0,1.0,2.0,295.0,$720.00,295.0,295.0,106,93.0,1.1989268624516705
True,True,1056 EP,52.37508484327702,4.857533881458416,t,Apartment,Entire home/apt,4,1.0,1.0,4.0,200.0,1400.0,200.0,200.0,47,98.0,0.42398009401292247
True,True,1061,52.363250820856244,4.8367807528017766,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,105.0,$550.00,105.0,105.0,24,98.0,0.3509666744258256
True,True,1011,52.36841818465173,4.901416200493576,t,Boat,Entire home/apt,4,1.0,2.0,4.0,199.0,1393.0,199.0,199.0,185,97.0,0.4158227596083041
True,True,1056,52.372335909444544,4.862286802810695,t,Apartment,Entire home/apt,6,2.0,3.0,4.0,230.0,$700.00,230.0,230.0,32,91.0,0.6687001261514746
True,True,1052,52.372955129606076,4.873737389101277,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,$675.00,110.0,110.0,23,95.0,0.3101800024027336
True,True,1019,52.37244526986163,4.950876152633933,t,House,Entire home/apt,4,2.0,3.0,4.0,299.0,"$2,200.00",299.0,299.0,46,91.0,1.231556200070144
True,True,1057,52.366940335874254,4.850333076670332,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,50.0,350.0,50.0,50.0,18,96.0,0.7996200666798375
True,True,1091,52.35990894330469,4.911373292456861,t,House,Entire home/apt,5,1.0,3.0,3.0,175.0,1225.0,175.0,175.0,11,89.0,0.2200467338974625
True,True,1052,52.378225635837936,4.87283855335802,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,125.0,875.0,125.0,125.0,10,98.0,0.18781998633345753
True,True,1053,52.37276370102915,4.872849817146569,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,120.0,$600.00,120.0,120.0,22,95.0,0.22860665835654956
True,True,1082,52.33580269413694,4.8670640266008816,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,$600.00,99.0,99.0,19,92.0,0.399910680853536
True,True,1016 XA,52.36837917751746,4.8779605875965135,t,Apartment,Private room,1,1.5,2.0,1.0,129.0,$600.00,129.0,129.0,11,96.0,0.15519064871498395
True,True,1093,52.36075120415875,4.931266184400392,t,Apartment,Entire home/apt,4,1.5,4.0,4.0,195.0,$690.00,195.0,195.0,5,100.0,0.3831934219898305
True,True,1013,52.38190091590514,4.889013769292485,t,House,Entire home/apt,4,2.0,3.0,2.0,250.0,"$1,800.00",250.0,250.0,2,100.0,0.8318468142438425
True,True,1073,52.35554570086791,4.901456616350399,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,150.0,$650.00,150.0,150.0,15,98.0,0.016113373782002467
True,True,1017ET,52.363677725879796,4.893803119026853,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,175.0,1225.0,175.0,175.0,107,92.0,0.2200467338974625
True,True,1011 GH,52.37225526912266,4.901909575459329,t,Apartment,Private room,2,1.0,1.0,2.0,110.0,$680.00,110.0,110.0,79,96.0,0.3101800024027336
True,True,1053,52.36547294034002,4.865082491422801,f,Apartment,Private room,2,1.0,1.0,2.0,90.0,$630.00,90.0,90.0,31,96.0,0.47332669049510157
True,True,1092,52.358150183525076,4.918729606441096,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,665.0,95.0,95.0,3,93.0,0.43254001847200957
True,True,1075,52.349339315509795,4.869131621758552,t,Bed and breakfast,Private room,3,1.0,1.0,2.0,65.0,$370.00,65.0,65.0,320,97.0,0.6772600506105616
True,True,1013,52.37870421855255,4.890950728298503,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,125.0,$775.00,125.0,125.0,5,96.0,0.18781998633345753
True,True,1053,52.36670908571273,4.872746264568548,t,Apartment,Entire home/apt,2,1.5,2.0,1.0,206.0,"$2,000.00",206.0,206.0,26,96.0,0.4729241004406329
True,True,1017,52.36068670389665,4.8930189840517215,t,Loft,Entire home/apt,4,2.0,4.0,8.0,245.0,"$1,470.00",245.0,245.0,10,94.0,0.7910601422207505
True,True,1011,52.370759439856975,4.902947150324854,t,Apartment,Entire home/apt,5,1.0,3.0,4.0,200.0,"$1,250.00",200.0,200.0,29,93.0,0.42398009401292247
True,True,1013,52.38981615790284,4.884208708505904,t,Guest suite,Private room,2,1.0,1.0,1.0,129.0,$800.00,129.0,129.0,360,99.0,0.15519064871498395
True,True,1057,52.365336177113726,4.856544227433977,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,97.0,$600.00,97.0,97.0,6,97.0,0.41622534966277275
True,True,1073,52.35403164981564,4.899831347839667,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,250.0,1750.0,250.0,250.0,71,91.0,0.8318468142438425
True,True,1072,52.352391057566344,4.888944304018419,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,140.0,980.0,140.0,140.0,15,87.0,0.06545997026418154
True,True,1055,52.37809103426448,4.850393559003457,f,Apartment,Entire home/apt,2,0.5,1.0,1.0,138.0,$795.00,138.0,138.0,19,99.0,0.08177463907341834
True,True,1016 KV,52.37440618158514,4.8806756035641685,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,59,96.0,0.22860665835654956
True,True,1021,52.3872315645615,4.919741343649903,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,$750.00,100.0,100.0,10,96.0,0.39175334644891757
True,True,1064,52.37696497566431,4.812767588273882,t,Apartment,Private room,2,1.5,1.0,1.0,32.0,$200.00,32.0,32.0,241,87.0,0.9464520859629688
True,True,1032,52.393873566720565,4.916873134603502,t,Townhouse,Entire home/apt,4,1.5,3.0,4.0,150.0,$750.00,150.0,150.0,17,97.0,0.016113373782002467
True,True,1075,52.35371576835172,4.855789909303313,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,139.0,$725.00,139.0,139.0,8,100.0,0.07361730466879994
True,True,1011,52.37245600450082,4.902782331672165,t,Townhouse,Entire home/apt,4,2.0,3.0,4.0,230.0,"$1,500.00",230.0,230.0,1,80.0,0.6687001261514746
